Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
40164-FFW-开放世界-AI工程师,IEG,深圳,中国,技术,"负责游戏中AI相关底层框架和算法实现；
完善相关工具链,协助美术/策划建立高效的游戏内容制作流程；
负责服务器后台AI性能优化相关工作；
负责跟进业界技术发展，预研前沿方案。",http://careers.tencent.com/jobdesc.html?postId=1331495521742757888
40164-FFW-开放世界-UE5玩法工程师,IEG,深圳,中国,技术,"负责开放世界网络游戏玩法内容的研发； 
产品需求的技术可行性评估, 程序框架及技术方案的设计和具体实现； 
协助美术/策划建立高效的游戏内容制作流程, 完善并持续优化工具链。",http://careers.tencent.com/jobdesc.html?postId=1331495523579863040
40164-FFW-开放世界-UE5引擎工程师（上海）,IEG,上海,中国,技术,"负责游戏品类、游戏产品引擎需求的技术可行性评估，技术方案的设计和实现； 
建立高效的游戏内容制作管线，根据目标机型制定合理的技术规范，完善并持续优化相关工具链； 
推动引擎特性和工具的应用，帮助Gameplay程序员、美术、策划规范有效地使用引擎相关功能，并收集反馈； 
跟进业界技术发展，预研前沿方案，在项目落地并产生实际价值。",http://careers.tencent.com/jobdesc.html?postId=1331495525282750464
40164-FFW-开放世界-服务器AI开发工程师（深圳）,IEG,深圳,中国,技术,"负责3A大世界后台游戏AI研究和开发工作，包括：
1. NPC调度和行为管理；
2. 路网车调度、路线规划、形式避障管理；
3. 智能化系统研究和搭建，游戏内推荐、个性化提醒等系统；
4. UE4 DS相关AI优化。",http://careers.tencent.com/jobdesc.html?postId=1370215726043897856
40164-FFW-开放世界-服务器工具开发工程师（深圳）,IEG,深圳,中国,技术,"负责大型项目工具链研发建设，提升研发效率和品质；
设计实现工具平台，后台业务模块变更，数值配置等效率工具开发；
性能分析工具研究实现，快速问题定位工具；
数据平台的技术选型和搭建，业务接入和数据提升；
程序化生成工具研发；",http://careers.tencent.com/jobdesc.html?postId=1392000522503856128
30933-NXS 引擎渲染开发工程师(上海),IEG,上海,中国,技术,"实现UE4建立适合项目美术风格的渲染管线；
针对需求定制增改UE4引擎底层功能，开发引擎相关特性（光照、渲染、管线、资源管理等）；
与美术一起合作完成高级图形效果开发；
解决游戏中的图形相关性能优化及兼容性问题。",http://careers.tencent.com/jobdesc.html?postId=1414428277132500992
S2-高级Java开发工程师（深圳）【HR-S】,S2,深圳,中国,技术,"负责腾讯财经系统基础架构设计、开发及后期运营；
负责腾讯财经基础服务建设和运营，如：配置中心、缓存、消息队列、异步任务、服务网关、认证鉴权、工作流等。",http://careers.tencent.com/jobdesc.html?postId=1168353679221198848
40833-容器云后台开发高级工程师,PCG,北京,中国,技术,"负责容器云平台的架构设计和开发，保障平台可用性
优化容器编排的性能，满足不同业务场景下的调度需求，提升集群资源利用率，降低成本
跟进社区进展，参与社区互动，结合项目需要引入特性或者推动社区支持",http://careers.tencent.com/jobdesc.html?postId=1324247455746760704
TEG02-波分网络规划工程师（北京）,TEG,北京,中国,技术,"参与完成光传输网络架构规划设计，推动网络架构模型持续合理优化；
参与完成光传输网络架构优化设计，推动解决各种现网功能、稳定性等问题，提升网络质量；
参与完成光传输产品质量控制，确保光网络产品质量达标，推动开放光网络持续演进迭代；
参与完成光传输产品集采项目，输出技术侧材料，推动光传输产品的持续降本；",http://careers.tencent.com/jobdesc.html?postId=1338370483808116736
TEG02-运营规划工程师,TEG,深圳,中国,技术,"负责腾讯网络运营成本体系构建和过程管控，包括网络运营成本的优化研究、标准制定、预算编制等；
通过数据分析网络资源使用水平，持续从日常规划与运营中寻找质量、效率、成本的最优解，并推动网络成本优化项目落地；
",http://careers.tencent.com/jobdesc.html?postId=1345938805210750976
TEG04-高级运维工程师(深圳),TEG,深圳,中国,技术,"部门业务的SRE，负责运维的业务系统的稳定性，和日常运维处理；
负责对运维的业务进行运营数据分析，问题分析和处理，以数据推动运维优化
牵头技术运营的整体规划，架构和成本优化方案和实施和项目管理工作",http://careers.tencent.com/jobdesc.html?postId=1381791558931587072
TME-QQ音乐运营后台开发工程师,TME,深圳,中国,技术,"1、负责运营活动中台的设计、开发与维护；
2、负责用户增长运营系统的设计、开发与维护;
",http://careers.tencent.com/jobdesc.html?postId=1316234875455414272
TME-QQ音乐运营前端开发工程师,TME,深圳,中国,技术,"1、负责运营活动中台的设计、开发与维护；
2、负责用户增长运营系统的设计、开发与维护;",http://careers.tencent.com/jobdesc.html?postId=1316234875816124416
WXG01-微信视频号数据分析师,WXG,广州,中国,技术,"负责微信视频号消费体验，内容生态，内容生产等各业务的数据分析工作；
搭建和完善视频号业务各模块的评估体系，客观准确反应业务发展状况，洞察业务问题和潜在机会点；
为产品功能，推荐和运营策略提供数据依据，利用A/B实验等方法评估策略效果，提出策略优化建议；",http://careers.tencent.com/jobdesc.html?postId=1371404527487426560
WXG01-微信视频号直播数据分析师,WXG,广州,中国,技术,"参与微信视频直播相关的数据分析工作；
制定产品功能的数据采集方案，并协助搭建产品的数据指标体系；
监测业务的日常数据，关注数据波动并能够及时分析和解读数据异动；
对主播和观众行为进行深度分析，挖掘业务问题和路径机会，推动产品功能迭代、产品运营方案优化 ；
设计和分析A/B Testing实验以验证策略有效性，辅助业务决策；",http://careers.tencent.com/jobdesc.html?postId=1371404530150809600
WXG01-微信视频号数据分析师（用户增长方向）,WXG,广州,中国,技术,"负责微信视频号和直播的用户增长数据分析工作，包括拉新、留存、促活、召回、创作者增长等环节的数据洞察；
监测业务的日常数据，关注数据波动并能够及时分析和解读数据异动；
针对产品和运营相关的业务问题，能够进行量化分析和数据建模，并提出优化策略；
设计和分析A/B Testing实验以验证策略有效性，参与业务决策；
参与增长和数据相关平台的策划和建设。",http://careers.tencent.com/jobdesc.html?postId=1371404539248254976
WXG01-微信视频号PUSH系统后台开发工程师,WXG,广州,中国,技术,"负责百亿级消息推送系统的后台系统架构和研发；
参与模型离线训练/在线预测的工程化建设；
与增长团队合作，搭建灵活可靠的策略平台快速验证增长策略。",http://careers.tencent.com/jobdesc.html?postId=1386598060984901632
28937-游戏引擎动画技术工程师（深圳）,IEG,深圳,中国,技术,"负责游戏动画技术的研发与应用；
对接游戏项目组的技术需求；
优化动画系统的性能。",http://careers.tencent.com/jobdesc.html?postId=1316577415366975488
28937-游戏引擎物理技术工程师(深圳）,IEG,深圳,中国,技术,"负责游戏物理技术的开发与应用，例如角色物理功能、布料、载具等功能的开发；
对接游戏项目组的技术需求；
优化物理系统的性能。",http://careers.tencent.com/jobdesc.html?postId=1316577416264556544
41071-子公司-腾讯会议Android端开发工程师（CSIG全资子公司）,CSIG,武汉,中国,技术,"1.负责视频会议Android端业务开发；
2.负责视频会议业务开发；
3.负责视频会议稳定性及性能优化；
4.负责视频会议客户反馈问题跟进及效率工具开发；",http://careers.tencent.com/jobdesc.html?postId=1392676255576367104
41071-子公司-腾讯会议Android端开发工程师（CSIG全资子公司）,CSIG,西安,中国,技术,"1.负责视频会议Android端业务开发；
2.负责视频会议业务开发；
3.负责视频会议稳定性及性能优化；
4.负责视频会议客户反馈问题跟进及效率工具开发；",http://careers.tencent.com/jobdesc.html?postId=1392676260030717952
35597-腾讯看点Android/iOS开发工程师,PCG,深圳,中国,技术," 负责腾讯看点视频、商业化等相关产品的需求开发和功能维护;
负责客户端功能优化，播放SDK优化和维护，技术难点攻坚，新技术研究落地等工作；",http://careers.tencent.com/jobdesc.html?postId=1392758656713367552
WXG12-微信风控工程师（广州）,WXG,广州,中国,技术,"参与互联网业界最大型的风控平台体系建设，包括微信帐号安全平台、社交反欺诈、视频号与直播安全运营平台、垃圾内容识别与过滤平台；
通过大数据分析挖掘微信体系中的各种恶意行为和垃圾内容；
通过分析恶意行为等制定相应策略，保障微信业务健康发展。",http://careers.tencent.com/jobdesc.html?postId=1425453602964512768
WXG12-微信安全后台系统开发工程师（广州）,WXG,广州,中国,技术,"参与建设业界领先的安全后台系统；
参与微信风控等平台建设；
负责其中规则引擎、数据仓库、实时计算等核心模块的需求分析、设计、编码开发工作。


",http://careers.tencent.com/jobdesc.html?postId=1425453604336050176
22989-云存储资深研发工程师（北京）,CSIG,北京,中国,技术,"负责腾讯云文件存储等存储系统设计、研发、实现；
发现目前系统的问题，并持续优化。",http://careers.tencent.com/jobdesc.html?postId=1354784907770994688
26699-智慧零售数据中台技术副总监,CSIG,深圳,中国,技术,"1． 负责智慧零售数据中台技术体系的构建，包括数据接入存储平台、数据处理分析平台、数据营销和经营分析平台、商品库及商品管理平台、商品推荐搜索平台的建设。
2． 负责智慧零售数据中心技术团队的管理，带领团队支撑腾讯有数和商品中台产品服务能力的建设，以及负责零售数据中台前沿技术方向的规划与落地。
",http://careers.tencent.com/jobdesc.html?postId=1339414799108284416
22989-视频编解码算法工程师（深圳）,CSIG,深圳,中国,技术,"1、参与视频编解码内核的实现和优化，包括H.264,H.265, AV1等；
2、研究编解码快速算法，实现新工具和特性，优化工程实现，提高编解码器画质和速度;
3、结合腾讯会议视频方案，实现视频编码器特性，如SVC、ROI等;
4. （可选）参与编解码相关研究及AI结合研究，如 高清低码、感知编码、ROI、视频编码损伤恢复等;
5、（可选）参与视频编解码算法的汇编优化，包括x86平台及客户端ARM平台指令集优化。",http://careers.tencent.com/jobdesc.html?postId=1327217544519491584
